siglas,Código.de.Provincia,Nombre.de.Comunidad,Nombre.de.Provincia,votos,sobrevalido,swingfactor_abs,swingfactor,seats2016,seats,resultados26J,promedio.encuestas
EH.Bildu,44,Aragón,Teruel,0,0,0.9122801505207698,0,3,3,0.77,0.8262565213939086
EH.Bildu,28,Comunidad de Madrid,Madrid,0,0,0.8708794774093342,0,36,37,0.77,0.8262565213939086
EH.Bildu,16,Castilla - La Mancha,Cuenca,0,0,0.7696060045183283,0,3,3,0.77,0.8262565213939086
EH.Bildu,29,Andalucía,Málaga,0,0,1.0551538057793985,0,11,11,0.77,0.8262565213939086
EH.Bildu,14,Andalucía,Córdoba,0,0,0.91235500030757255,0,6,6,0.77,0.8262565213939086
EH.Bildu,42,Castilla y León,Soria,0,0,1.0283107699701468,0,2,2,0.77,0.8262565213939086
EH.Bildu,50,Aragón,Zaragoza,0,0,0.8815798597753839,0,7,7,0.77,0.8262565213939086
EH.Bildu,17,Cataluña,Girona,0,0,1.1760977155007135,0,6,6,0.77,0.8262565213939086
EH.Bildu,52,Ciudad de Melilla,Melilla,0,0,1.564661203773274,0,1,1,0.77,0.8262565213939086
EH.Bildu,23,Andalucía,Jaén,0,0,0.88078212057665906,0,5,5,0.77,0.8262565213939086
EH.Bildu,41,Andalucía,Sevilla,0,0,0.9483770879627175,0,12,12,0.77,0.8262565213939086
ERC-CATSÍ,10,Extremadura,Cáceres,0,0,0.9344916107886598,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,36,Galicia,Pontevedra,0,0,1.1568313436579687,0,7,7,2.63,2.360563392335215
ERC-CATSÍ,32,Galicia,Ourense,0,0,1.4398541976695018,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,51,Ciudad de Ceuta,Ceuta,0,0,1.4722464326906544,0,1,1,2.63,2.360563392335215
ERC-CATSÍ,19,Castilla - La Mancha,Guadalajara,0,0,0.8096571833145115,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,40,Castilla y León,Segovia,0,0,0.7694098847172584,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,21,Andalucía,Huelva,0,0,1.1059628648205073,0,5,5,2.63,2.360563392335215
ERC-CATSÍ,43,Cataluña,Tarragona,67759,19.661946491788058,1.139972218737824,7.476025282048692,6,6,2.63,2.360563392335215
ERC-CATSÍ,39,Cantabria,Cantabria,0,0,0.9392647389515052,0,5,5,2.63,2.360563392335215
ERC-CATSÍ,12,Comunitat Valenciana,Castellón / Castelló,0,0,0.8177695926626533,0,5,5,2.63,2.360563392335215
ERC-CATSÍ,33,Principado de Asturias,Asturias,0,0,1.1606541982188268,0,8,7,2.63,2.360563392335215
ERC-CATSÍ,6,Extremadura,Badajoz,0,0,0.9365586208921605,0,6,6,2.63,2.360563392335215
ERC-CATSÍ,28,Comunidad de Madrid,Madrid,0,0,0.8708794774093342,0,36,37,2.63,2.360563392335215
ERC-CATSÍ,52,Ciudad de Melilla,Melilla,0,0,1.564661203773274,0,1,1,2.63,2.360563392335215
ERC-CATSÍ,48,País Vasco,Bizkaia,0,0,1.0152285669577845,0,8,8,2.63,2.360563392335215
ERC-CATSÍ,17,Cataluña,Girona,80824,26.254088802123093,1.1760977155007135,9.982543270769238,6,6,2.63,2.360563392335215
ERC-CATSÍ,4,Andalucía,Almería,0,0,1.1077851234609697,0,6,6,2.63,2.360563392335215
ERC-CATSÍ,42,Castilla y León,Soria,0,0,1.0283107699701468,0,2,2,2.63,2.360563392335215
ERC-CATSÍ,24,Castilla y León,León,0,0,1.0583484659042242,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,30,Región de Murcia,Murcia,0,0,0.9074411158162694,0,10,10,2.63,2.360563392335215
ERC-CATSÍ,50,Aragón,Zaragoza,0,0,0.8815798597753839,0,7,7,2.63,2.360563392335215
ERC-CATSÍ,14,Andalucía,Córdoba,0,0,0.91235500030757255,0,6,6,2.63,2.360563392335215
ERC-CATSÍ,29,Andalucía,Málaga,0,0,1.0551538057793985,0,11,11,2.63,2.360563392335215
ERC-CATSÍ,9,Castilla y León,Burgos,0,0,0.9041701679078291,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,25,Cataluña,Lleida,45525,25.129858301271256,1.2410871524930254,9.55507920200428,4,4,2.63,2.360563392335215
ERC-CATSÍ,15,Galicia,A Coruña,0,0,1.1972080117288424,0,8,8,2.63,2.360563392335215
ERC-CATSÍ,20,País Vasco,Gipuzkoa,0,0,1.0955001058829656,0,6,6,2.63,2.360563392335215
ERC-CATSÍ,22,Aragón,Huesca,0,0,0.95453841968319,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,13,Castilla - La Mancha,Ciudad Real,0,0,0.8782480415689832,0,5,5,2.63,2.360563392335215
ERC-CATSÍ,26,La Rioja,La Rioja,0,0,0.8763899110111971,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,31,Comunidad Foral de Navarra,Navarra,0,0,0.9724659571019328,0,5,5,2.63,2.360563392335215
ERC-CATSÍ,1,País Vasco,Araba - Álava,0,0,0.9989818840878956,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,34,Castilla y León,Palencia,0,0,0.8700935674605698,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,27,Galicia,Lugo,0,0,1.3034240559407635,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,8,Cataluña,Barcelona,438126,16.57099480206193,1.0625951302898626,6.300758479871456,31,32,2.63,2.360563392335215
ERC-CATSÍ,47,Castilla y León,Valladolid,0,0,0.7837951850043215,0,5,5,2.63,2.360563392335215
ERC-CATSÍ,41,Andalucía,Sevilla,0,0,0.9483770879627175,0,12,12,2.63,2.360563392335215
ERC-CATSÍ,45,Castilla - La Mancha,Toledo,0,0,0.842474187866627,0,6,6,2.63,2.360563392335215
ERC-CATSÍ,49,Castilla y León,Zamora,0,0,1.0840688406176278,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,46,Comunitat Valenciana,Valencia / València,0,0,0.7882745302115405,0,16,15,2.63,2.360563392335215
ERC-CATSÍ,3,Comunitat Valenciana,Alicante / Alacant,0,0,0.882386925972212,0,12,12,2.63,2.360563392335215
ERC-CATSÍ,44,Aragón,Teruel,0,0,0.9122801505207698,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,7,Illes Balears,Illes Balears,0,0,1.171419168730247,0,8,8,2.63,2.360563392335215
ERC-CATSÍ,16,Castilla - La Mancha,Cuenca,0,0,0.7696060045183283,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,2,Castilla - La Mancha,Albacete,0,0,0.8502708455678165,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,38,Canarias,Santa Cruz de Tenerife,0,0,1.2581071785374423,0,7,7,2.63,2.360563392335215
ERC-CATSÍ,18,Andalucía,Granada,0,0,1.0138859719771813,0,7,7,2.63,2.360563392335215
ERC-CATSÍ,37,Castilla y León,Salamanca,0,0,1.0053192356495122,0,4,4,2.63,2.360563392335215
ERC-CATSÍ,5,Castilla y León,Ávila,0,0,0.8381285291099745,0,3,3,2.63,2.360563392335215
ERC-CATSÍ,23,Andalucía,Jaén,0,0,0.88078212057665906,0,5,5,2.63,2.360563392335215
ERC-CATSÍ,11,Andalucía,Cádiz,0,0,1.115143277818196,0,9,9,2.63,2.360563392335215
ERC-CATSÍ,35,Canarias,Las Palmas,0,0,1.1819656201767403,0,8,8,2.63,2.360563392335215
PP,1,País Vasco,Araba - Álava,34276,20.446194225721783,0.9989818840878956,0.6193939480679123,4,4,33.01,20.7
PP,5,Castilla y León,Ávila,50931,51.48862177381036,0.8381285291099745,1.559788602660114,3,3,33.01,20.7
PP,37,Castilla y León,Salamanca,97672,48.23713595709269,1.0053192356495122,1.4612885779185911,4,4,33.01,20.7
PP,51,Ciudad de Ceuta,Ceuta,15991,51.85653597950514,1.4722464326906544,1.5709341405484745,1,1,33.01,20.7
PP,47,Castilla y León,Valladolid,132026,41.81107648653442,0.7837951850043215,1.2666184939877134,5,5,33.01,20.7
PP,25,Cataluña,Lleida,24503,13.52568737959472,1.2410871524930254,0.40974514933640477,4,4,33.01,20.7
PP,50,Aragón,Zaragoza,179211,34.92472741091526,0.8815798597753839,1.0580044656442067,7,7,33.01,20.7
PP,46,Comunitat Valenciana,Valencia / València,482855,34.01534743057694,0.7882745302115405,1.0304558446100254,16,15,33.01,20.7
PP,30,Región de Murcia,Murcia,333109,46.68059619502461,0.9074411158162694,1.414134995305199,10,10,33.01,20.7
PP,26,La Rioja,La Rioja,73708,42.61021377946839,0.8763899110111971,1.290827439547664,4,4,33.01,20.7
PP,19,Castilla - La Mancha,Guadalajara,52047,39.568033572047625,0.8096571833145115,1.198668087611258,3,3,33.01,20.7
PP,14,Andalucía,Córdoba,153750,34.40998348320793,0.91235500030757255,1.0424108901305038,6,6,33.01,20.7
PP,34,Castilla y León,Palencia,45965,45.67904915230656,0.8700935674605698,1.3837942790762363,3,3,33.01,20.7
PP,6,Extremadura,Badajoz,149603,39.582853771276014,0.9365586208921605,1.199117048508816,6,6,33.01,20.7
PP,2,Castilla - La Mancha,Albacete,89717,40.87837683906449,0.8502708455678165,1.2383634304472733,4,4,33.01,20.7
PP,42,Castilla y León,Soria,22264,44.87081301140715,1.0283107699701468,1.3593096943776781,2,2,33.01,20.7
PP,20,País Vasco,Gipuzkoa,35312,9.661470944723975,1.0955001058829656,0.29268315494468267,6,6,33.01,20.7
PP,4,Andalucía,Almería,131801,42.977559232279226,1.1077851234609697,1.3019557477212733,6,6,33.01,20.7
PP,27,Galicia,Lugo,91516,47.428183481293765,1.3034240559407635,1.4367822926777876,4,4,33.01,20.7
PP,23,Andalucía,Jaén,131234,35.39575253127343,0.88078212057665906,1.0722736301506643,5,5,33.01,20.7
PP,15,Galicia,A Coruña,257855,40.0776202266436,1.1972080117288424,1.21410542946512,8,8,33.01,20.7
PP,3,Comunitat Valenciana,Alicante / Alacant,329628,37.66449680004662,0.882386925972212,1.1410026295076225,12,12,33.01,20.7
PP,7,Illes Balears,Illes Balears,163045,35.07950953877798,1.171419168730247,1.0626934122622835,8,8,33.01,20.7
PP,22,Aragón,Huesca,42332,36.217104137435406,0.95453841968319,1.0971555327911362,3,3,33.01,20.7
PP,35,Canarias,Las Palmas,170316,33.893326646846006,1.1819656201767403,1.0267593652482887,8,8,33.01,20.7
PP,41,Andalucía,Sevilla,299884,29.02724970767932,0.9483770879627175,0.8793471586694735,12,12,33.01,20.7
PP,52,Ciudad de Melilla,Melilla,13522,49.85804358246377,1.564661203773274,1.5103921109501295,1,1,33.01,20.7
PP,40,Castilla y León,Segovia,40172,45.37927139226207,0.7694098847172584,1.3747128564756763,3,3,33.01,20.7
PP,28,Comunidad de Madrid,Madrid,1325665,38.24995419521351,0.8708794774093342,1.1587383882221605,36,37,33.01,20.7
PP,33,Principado de Asturias,Asturias,209632,35.25010131175603,1.1606541982188268,1.0678612939035454,8,7,33.01,20.7
PP,36,Galicia,Pontevedra,208921,38.35714272600257,1.1568313436579687,1.1619855415329468,7,7,33.01,20.7
PP,12,Comunitat Valenciana,Castellón / Castelló,106746,35.6766620767102,0.8177695926626533,1.0807834618815573,5,5,33.01,20.7
PP,31,Comunidad Foral de Navarra,Navarra,106976,31.90123309526295,0.9724659571019328,0.9664111813166602,5,5,33.01,20.7
PP,24,Castilla y León,León,112723,40.135228478448184,1.0583484659042242,1.2158506052241196,4,4,33.01,20.7
PP,16,Castilla - La Mancha,Cuenca,53004,45.752660791202345,0.7696060045183283,1.3860242590488443,3,3,33.01,20.7
PP,8,Cataluña,Barcelona,357759,13.531318683189022,1.0625951302898626,0.4099157432047568,31,32,33.01,20.7
PP,39,Cantabria,Cantabria,140252,41.547900120568656,0.9392647389515052,1.2586458685419164,5,5,33.01,20.7
PP,11,Andalucía,Cádiz,198876,32.297910695000446,1.115143277818196,0.9784280731596622,9,9,33.01,20.7
PP,18,Andalucía,Granada,172721,35.28230583813376,1.0138859719771813,1.0688368930061727,7,7,33.01,20.7
PP,29,Andalucía,Málaga,256033,34.373397345534315,1.0551538057793985,1.0413025551509942,11,11,33.01,20.7
PP,9,Castilla y León,Burgos,88785,42.89524159222344,0.9041701679078291,1.2994620294523915,4,4,33.01,20.7
PP,10,Extremadura,Cáceres,95419,40.39668931648357,0.9344916107886598,1.2237712607235254,4,4,33.01,20.7
PP,32,Galicia,Ourense,92539,49.704850760297994,1.4398541976695018,1.5057513105209936,4,4,33.01,20.7
PP,43,Cataluña,Tarragona,51241,14.868841042307468,1.139972218737824,0.4504344453895022,6,6,33.01,20.7
PP,38,Canarias,Santa Cruz de Tenerife,163129,34.22291499708391,1.2581071785374423,1.036743865406965,7,7,33.01,20.7
PP,21,Andalucía,Huelva,81959,33.34119819867463,1.1059628648205073,1.0100332686663023,5,5,33.01,20.7
PP,17,Cataluña,Girona,31035,10.081110140229265,1.1760977155007135,0.3053956419336342,6,6,33.01,20.7
PP,48,País Vasco,Bizkaia,78965,12.711298270014279,1.0152285669577845,0.385074167525425,8,8,33.01,20.7
PP,45,Castilla - La Mancha,Toledo,159521,43.40672048935655,0.842474187866627,1.314956694618496,6,6,33.01,20.7
PP,44,Aragón,Teruel,30913,41.260243987079896,0.9122801505207698,1.2499316566822145,3,3,33.01,20.7
PP,13,Castilla - La Mancha,Ciudad Real,121622,43.53032971123423,0.8782480415689832,1.318701293887738,5,5,33.01,20.7
PP,49,Castilla y León,Zamora,52555,48.262973744868816,1.0840688406176278,1.4620713039948143,3,3,33.01,20.7
PSOE,39,Cantabria,Cantabria,79407,23.523330183341383,0.9392647389515052,1.039475483134838,5,5,22.63,24.4
PSOE,21,Andalucía,Huelva,88100,35.83937775355038,1.1059628648205073,1.583710903824586,5,5,22.63,24.4
PSOE,4,Andalucía,Almería,84988,27.7128155631061,1.1077851234609697,1.224605195011317,6,6,22.63,24.4
PSOE,15,Galicia,A Coruña,139973,21.755578662364446,1.1972080117288424,0.9613600822962637,8,8,22.63,24.4
PSOE,27,Galicia,Lugo,45796,23.733785247490374,1.3034240559407635,1.048775309213008,4,4,22.63,24.4
PSOE,25,Cataluña,Lleida,22533,12.438244856728067,1.2410871524930254,0.5496352124051289,4,4,22.63,24.4
PSOE,16,Castilla - La Mancha,Cuenca,34426,29.716268591010714,0.7696060045183283,1.3131360402567704,3,3,22.63,24.4
PSOE,8,Cataluña,Barcelona,444812,16.823875642839663,1.0625951302898626,0.7434324190384297,31,32,22.63,24.4
PSOE,5,Castilla y León,Ávila,19277,19.48805564260946,0.8381285291099745,0.8611602139906964,3,3,22.63,24.4
PSOE,2,Castilla - La Mancha,Albacete,59617,27.163705786133146,0.8502708455678165,1.2003405119811377,4,4,22.63,24.4
PSOE,13,Castilla - La Mancha,Ciudad Real,81728,29.25167146272674,0.8782480415689832,1.292605897601712,5,5,22.63,24.4
PSOE,32,Galicia,Ourense,43429,23.326726717048828,1.4398541976695018,1.0307877471077698,4,4,22.63,24.4
PSOE,12,Comunitat Valenciana,Castellón / Castelló,66062,22.07925027740271,0.8177695926626533,0.9756628492002966,5,5,22.63,24.4
PSOE,46,Comunitat Valenciana,Valencia / València,285732,20.128761744278528,0.7882745302115405,0.8894724588722284,16,15,22.63,24.4
PSOE,28,Comunidad de Madrid,Madrid,678340,19.572421334787546,0.8708794774093342,0.8648882604855301,36,37,22.63,24.4
PSOE,6,Extremadura,Badajoz,133392,35.293650730654136,0.9365586208921605,1.559595701752282,6,6,22.63,24.4
PSOE,3,Comunitat Valenciana,Alicante / Alacant,187484,21.422605233960525,0.882386925972212,0.9466462763570714,12,12,22.63,24.4
PSOE,14,Andalucía,Córdoba,139281,31.171752257071113,0.91235500030757255,1.377452596423823,6,6,22.63,24.4
PSOE,34,Castilla y León,Palencia,24751,24.59702263828434,0.8700935674605698,1.0869210180417297,3,3,22.63,24.4
PSOE,1,País Vasco,Araba - Álava,26381,15.736697685516582,0.9989818840878956,0.6953909715208388,4,4,22.63,24.4
PSOE,49,Castilla y León,Zamora,26045,23.91797452545159,1.0840688406176278,1.0569144730645865,3,3,22.63,24.4
PSOE,40,Castilla y León,Segovia,19014,21.47867833945213,0.7694098847172584,0.9491240980756576,3,3,22.63,24.4
PSOE,48,País Vasco,Bizkaia,86425,13.912163021414347,1.0152285669577845,0.6147663730187516,8,8,22.63,24.4
PSOE,24,Castilla y León,León,73681,26.234253608585124,1.0583484659042242,1.1592688293674382,4,4,22.63,24.4
PSOE,20,País Vasco,Gipuzkoa,51449,14.07660338228092,1.0955001058829656,0.6220328494158603,6,6,22.63,24.4
PSOE,30,Región de Murcia,Murcia,144937,20.310905951860448,0.9074411158162694,0.8975212528440322,10,10,22.63,24.4
PSOE,35,Canarias,Las Palmas,119351,23.751159190139024,1.1819656201767403,1.049543048614186,8,8,22.63,24.4
PSOE,43,Cataluña,Tarragona,53967,15.6598572340549,1.139972218737824,0.6919954588623465,6,6,22.63,24.4
PSOE,11,Andalucía,Cádiz,175498,28.50127079763867,1.115143277818196,1.2594463454546474,9,9,22.63,24.4
PSOE,18,Andalucía,Granada,151445,30.936184989990608,1.0138859719771813,1.367043083958931,7,7,22.63,24.4
PSOE,29,Andalucía,Málaga,201444,27.044617900324624,1.0551538057793985,1.1950781219763422,11,11,22.63,24.4
PSOE,52,Ciudad de Melilla,Melilla,6805,25.091257696987572,1.564661203773274,1.1087608350414306,1,1,22.63,24.4
PSOE,45,Castilla - La Mancha,Toledo,97733,26.593796513225744,0.842474187866627,1.1751567173321142,6,6,22.63,24.4
PSOE,7,Illes Balears,Illes Balears,93363,20.087265779808817,1.171419168730247,0.8876387883256216,8,8,22.63,24.4
PSOE,41,Andalucía,Sevilla,347470,33.63333307521353,0.9483770879627175,1.4862277099078007,12,12,22.63,24.4
PSOE,44,Aragón,Teruel,19724,26.326045754251087,0.9122801505207698,1.1633250443769814,3,3,22.63,24.4
PSOE,51,Ciudad de Ceuta,Ceuta,6974,22.61568894509842,1.4722464326906544,0.9993676069420424,1,1,22.63,24.4
PSOE,47,Castilla y León,Valladolid,71780,22.73187910111221,0.7837951850043215,1.0045019487897575,5,5,22.63,24.4
PSOE,37,Castilla y León,Salamanca,43252,21.36080559849469,1.0053192356495122,0.9439154042640163,4,4,22.63,24.4
PSOE,31,Comunidad Foral de Navarra,Navarra,58173,17.347726899965707,0.9724659571019328,0.7665809500647683,5,5,22.63,24.4
PSOE,9,Castilla y León,Burgos,45724,22.090916557558423,0.9041701679078291,0.976178371964579,4,4,22.63,24.4
PSOE,42,Castilla y León,Soria,12762,25.720504655568543,1.0283107699701468,1.1365667103653798,2,2,22.63,24.4
PSOE,36,Galicia,Pontevedra,118816,21.814189431089847,1.1568313436579687,0.9639500411440498,7,7,22.63,24.4
PSOE,38,Canarias,Santa Cruz de Tenerife,101120,21.21401568393802,1.2581071785374423,0.9374288857241724,7,7,22.63,24.4
PSOE,26,La Rioja,La Rioja,42010,24.285763836699772,0.8763899110111971,1.0731667625585406,4,4,22.63,24.4
PSOE,23,Andalucía,Jaén,138612,37.385708351988605,0.88078212057665906,1.6520419068488117,5,5,22.63,24.4
PSOE,19,Castilla - La Mancha,Guadalajara,30282,23.021484285909775,0.8096571833145115,1.017299349797162,3,3,22.63,24.4
PSOE,10,Extremadura,Cáceres,78767,33.34688088736479,0.9344916107886598,1.4735696370907994,4,4,22.63,24.4
PSOE,33,Principado de Asturias,Asturias,147920,24.873087057486224,1.1606541982188268,1.0991200644050474,8,7,22.63,24.4
PSOE,22,Aragón,Huesca,29915,25.593751069436365,0.95453841968319,1.1309655797364722,3,3,22.63,24.4
PSOE,17,Cataluña,Girona,38558,12.524808918542291,1.1760977155007135,0.553460402940446,6,6,22.63,24.4
PSOE,50,Aragón,Zaragoza,125321,24.422617829615987,0.8815798597753839,1.0792142213705695,7,7,22.63,24.4
UP,29,Andalucía,Málaga,140829,18.906825193526817,1.0551538057793985,0.8960580660439249,11,11,21.1,15
UP,41,Andalucía,Sevilla,214663,20.778289285188826,0.9483770879627175,0.9847530466914135,12,12,21.1,15
UP,13,Castilla - La Mancha,Ciudad Real,37510,13.425389053529758,0.8782480415689832,0.6362743627265287,5,5,21.1,15
UP,8,Cataluña,Barcelona,694315,26.260688149056726,1.0625951302898626,1.2445823767325461,31,32,21.1,15
UP,21,Andalucía,Huelva,40023,16.281491666632768,1.1059628648205073,0.771634676143733,5,5,21.1,15
UP,23,Andalucía,Jaén,53239,14.359346427087996,0.88078212057665906,0.6805377453596206,5,5,21.1,15
UP,22,Aragón,Huesca,22430,19.18996612025598,0.95453841968319,0.90947706731071,3,3,21.1,15
UP,20,País Vasco,Gipuzkoa,104566,28.609576653998847,1.0955001058829656,1.3559041068245898,6,6,21.1,15
UP,33,Principado de Asturias,Asturias,141845,23.851561882565804,1.1606541982188268,1.1304057764249196,8,7,21.1,15
UP,17,Cataluña,Girona,53277,17.305986948316242,1.1760977155007135,0.8201889548965043,6,6,21.1,15
UP,16,Castilla - La Mancha,Cuenca,15263,13.174908717382108,0.7696060045183283,0.6244032567479672,3,3,21.1,15
UP,6,Extremadura,Badajoz,47182,12.483694890051304,0.9365586208921605,0.5916443075853698,6,6,21.1,15
UP,12,Comunitat Valenciana,Castellón / Castelló,72281,24.15776527051777,0.8177695926626533,1.1449177853325958,5,5,21.1,15
UP,4,Andalucía,Almería,40578,13.231640112953821,1.1077851234609697,0.6270919484812237,6,6,21.1,15
UP,45,Castilla - La Mancha,Toledo,53994,14.692124962245206,0.842474187866627,0.6963092399168344,6,6,21.1,15
UP,44,Aragón,Teruel,12558,16.761431889164733,0.9122801505207698,0.7943806582542526,3,3,21.1,15
UP,2,Castilla - La Mancha,Albacete,33509,15.267937286135425,0.8502708455678165,0.7235989235135272,4,4,21.1,15
UP,30,Región de Murcia,Murcia,103522,14.507169362885234,0.9074411158162694,0.687543571700722,10,10,21.1,15
UP,18,Andalucía,Granada,86975,17.76667892307064,1.0138859719771813,0.8420226977758596,7,7,21.1,15
UP,25,Cataluña,Lleida,30182,16.660502652366155,1.2410871524930254,0.7895972821026613,4,4,21.1,15
UP,32,Galicia,Ourense,29136,15.64962374514575,1.4398541976695018,0.741688329153827,4,4,21.1,15
UP,49,Castilla y León,Zamora,15403,14.145078196027294,1.0840688406176278,0.6703828528922887,3,3,21.1,15
UP,36,Galicia,Pontevedra,137088,25.168862785561245,1.1568313436579687,1.1928370988417651,7,7,21.1,15
UP,9,Castilla y León,Burgos,35705,17.250375638343616,0.9041701679078291,0.817553347788797,4,4,21.1,15
UP,34,Castilla y León,Palencia,15077,14.98320513584958,0.8700935674605698,0.7101045088080369,3,3,21.1,15
UP,1,País Vasco,Araba - Álava,51827,30.91565258888094,0.9989818840878956,1.465196805160234,4,4,21.1,15
UP,24,Castilla y León,León,49484,17.618867897656468,1.0583484659042242,0.8350174359078895,4,4,21.1,15
UP,42,Castilla y León,Soria,7599,15.315006650812204,1.0283107699701468,0.7258296990906258,2,2,21.1,15
UP,31,Comunidad Foral de Navarra,Navarra,94972,28.321529217051605,0.9724659571019328,1.342252569528512,5,5,21.1,15
UP,46,Comunitat Valenciana,Valencia / València,394227,27.771832892926557,0.7882745302115405,1.3162006110391733,16,15,21.1,15
UP,7,Illes Balears,Illes Balears,118082,25.4056159057805,1.171419168730247,1.2040576258663744,8,8,21.1,15
UP,50,Aragón,Zaragoza,104199,20.306352129556547,0.8815798597753839,0.9623863568510211,7,7,21.1,15
UP,38,Canarias,Santa Cruz de Tenerife,85178,17.869535481867807,1.2581071785374423,0.8468974162022657,7,7,21.1,15
UP,5,Castilla y León,Ávila,12527,12.66415277454836,0.8381285291099745,0.6001968139596379,3,3,21.1,15
UP,14,Andalucía,Córdoba,85058,19.036386179607803,0.91235500030757255,0.9021983971378105,6,6,21.1,15
UP,37,Castilla y León,Salamanca,25441,12.564511588627195,1.0053192356495122,0.5954744828733267,4,4,21.1,15
UP,43,Cataluña,Tarragona,75328,21.85827868376763,1.139972218737824,1.0359373783776127,6,6,21.1,15
UP,47,Castilla y León,Valladolid,51637,16.35282865901548,0.7837951850043215,0.7750155762566577,5,5,21.1,15
UP,51,Ciudad de Ceuta,Ceuta,3345,10.847358692479814,1.4722464326906544,0.5140928290274793,1,1,21.1,15
UP,27,Galicia,Lugo,32752,16.97372989837114,1.3034240559407635,0.804442175278253,4,4,21.1,15
UP,15,Galicia,A Coruña,148566,23.091162578160336,1.1972080117288424,1.0943678946995419,8,8,21.1,15
UP,39,Cantabria,Cantabria,59845,17.728332449558163,0.9392647389515052,0.840205329362946,5,5,21.1,15
UP,35,Canarias,Las Palmas,113256,22.53823834939284,1.1819656201767403,1.068162954947528,8,8,21.1,15
UP,10,Extremadura,Cáceres,33164,14.04034630934993,0.9344916107886598,0.6654192563672953,4,4,21.1,15
UP,11,Andalucía,Cádiz,130643,21.21671768804151,1.115143277818196,1.0055316439830098,9,9,21.1,15
UP,3,Comunitat Valenciana,Alicante / Alacant,193263,22.08293483887112,0.882386925972212,1.0465845895199584,12,12,21.1,15
UP,26,La Rioja,La Rioja,28772,16.632944468210564,0.8763899110111971,0.7882912070241973,4,4,21.1,15
UP,40,Castilla y León,Segovia,13440,15.182151934481785,0.7694098847172584,0.7195332670370514,3,3,21.1,15
UP,19,Castilla - La Mancha,Guadalajara,23884,18.157490611078167,0.8096571833145115,0.8605445787240836,3,3,21.1,15
UP,28,Comunidad de Madrid,Madrid,737885,21.29049756260829,0.8708794774093342,1.0090283205027626,36,37,21.1,15
UP,48,País Vasco,Bizkaia,179347,28.870172998572162,1.0152285669577845,1.3682546444820929,8,8,21.1,15
UP,52,Ciudad de Melilla,Melilla,2667,9.83370819660042,1.564661203773274,0.4660525211658966,1,1,21.1,15
VOX,40,Castilla y León,Segovia,277,0.3129059587687094,0.7694098847172584,1.2091561084834823,3,3,0.2,10.6
VOX,44,Aragón,Teruel,0,0,0.9122801505207698,1.1350614740821001,3,3,0.2,10.6
VOX,11,Andalucía,Cádiz,1253,0.20349002444153924,1.115143277818196,1.0293697026712954,9,9,0.2,10.6
VOX,4,Andalucía,Almería,435,0.14184443415483544,1.1077851234609697,1.19745653748483,6,6,0.2,10.6
VOX,20,País Vasco,Gipuzkoa,0,0,1.0955001058829656,0.4568880157666715,6,6,0.2,10.6
VOX,14,Andalucía,Córdoba,708,0.15845377760072332,0.91235500030757255,1.0101292055690698,6,6,0.2,10.6
VOX,27,Galicia,Lugo,0,0,1.3034240559407635,1.2165303764977122,4,4,0.2,10.6
VOX,13,Castilla - La Mancha,Ciudad Real,0,0,0.8782480415689832,1.1505969501964375,5,5,0.2,10.6
VOX,45,Castilla - La Mancha,Toledo,1013,0.27564400834823116,0.842474187866627,1.1573612784471048,6,6,0.2,10.6
VOX,49,Castilla y León,Zamora,0,0,1.0840688406176278,1.2556132555958113,3,3,0.2,10.6
VOX,10,Extremadura,Cáceres,409,0.1731546749645435,0.9344916107886598,1.0873015600466265,4,4,0.2,10.6
VOX,7,Illes Balears,Illes Balears,0,0,1.171419168730247,1.088874306816259,8,8,0.2,10.6
VOX,19,Castilla - La Mancha,Guadalajara,541,0.4112879928233666,0.8096571833145115,1.1317681453695938,3,3,0.2,10.6
VOX,42,Castilla y León,Soria,119,0.23983231891652224,1.0283107699701468,1.1907099241125887,2,2,0.2,10.6
VOX,39,Cantabria,Cantabria,713,0.2112173287080787,0.9392647389515052,1.15940507974147,5,5,0.2,10.6
VOX,3,Comunitat Valenciana,Alicante / Alacant,2003,0.2288700810929089,0.882386925972212,1.1053649856058612,12,12,0.2,10.6
VOX,5,Castilla y León,Ávila,0,0,0.8381285291099745,1.3078409082575453,3,3,0.2,10.6
VOX,29,Andalucía,Málaga,1770,0.2376291856971396,1.0551538057793985,1.0791866345740895,11,11,0.2,10.6
VOX,17,Cataluña,Girona,0,0,1.1760977155007135,0.5153829256885782,6,6,0.2,10.6
